tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
15981,AppleSupport,False,Thu May 30 12:14:00 +0000 2024,"@cust_1598 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15980
10091,AppleSupport,False,Sat Feb 03 04:14:00 +0000 2024,"@cust_1009 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10090
12441,AppleSupport,False,Fri Apr 26 15:44:00 +0000 2024,"@cust_1244 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12440
12570,cust_1257,True,Thu Jun 27 07:30:00 +0000 2024,"@AppleSupport iPad Air died and now wont charge or turn on, tried different cables",12571,
12241,AppleSupport,False,Tue Jul 09 06:07:00 +0000 2024,"@cust_1224 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12240
14200,cust_1420,True,Sat Mar 30 13:54:00 +0000 2024,"@AppleSupport how much would it cost to fix a cracked screen on my iPad Pro, still under warranty? reported this to consumer protection already",14201,
10051,AppleSupport,False,Tue Aug 20 07:31:00 +0000 2024,"@cust_1005 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10050
15780,cust_1578,True,Sun Jun 30 12:31:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on iPad Pro,15781,
14000,cust_1400,True,Mon Mar 04 00:50:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",14001,
11971,AppleSupport,False,Fri Jan 19 10:34:00 +0000 2024,"@cust_1197 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,11970
15061,AppleSupport,False,Mon Feb 12 09:20:00 +0000 2024,"@cust_1506 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,15060
10900,cust_1090,True,Thu Sep 05 07:07:00 +0000 2024,@AppleSupport after updating iPhone 14 to 18.1 apps keep crashing constantly,10901,
11751,AppleSupport,False,Thu Apr 04 08:57:00 +0000 2024,"@cust_1175 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11750
11101,AppleSupport,False,Fri Jun 28 03:56:00 +0000 2024,"@cust_1110 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11100
15671,AppleSupport,False,Wed Oct 09 18:19:00 +0000 2024,"@cust_1567 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15670
13920,cust_1392,True,Mon Jan 08 01:44:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",13921,
14961,AppleSupport,False,Sun Oct 27 08:13:00 +0000 2024,"@cust_1496 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14960
16040,cust_1604,True,Mon Jun 24 14:20:00 +0000 2024,@AppleSupport how do i transfer photos from my old iPad Pro to my new one,16041,
15350,cust_1535,True,Sun Oct 13 13:44:00 +0000 2024,@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport,15351,
15580,cust_1558,True,Fri Oct 04 11:08:00 +0000 2024,@AppleSupport how do you turn off those annoying notification previews on iPhone 13,15581,
10790,cust_1079,True,Fri Sep 27 10:44:00 +0000 2024,@AppleSupport is anyone else's MacBook Air battery health tanking after ios 17.2? mine dropped to 75% reported this to consumer protection already,10791,
10140,cust_1014,True,Fri Mar 15 07:09:00 +0000 2024,"@AppleSupport @AppleSupport battery drains from 100 to 20 in like 2 hours on my iPhone 13, help",10141,
15470,cust_1547,True,Fri Mar 15 06:43:00 +0000 2024,@AppleSupport how do i transfer photos from my old iPad Air to my new one,15471,
10941,AppleSupport,False,Mon Mar 04 12:53:00 +0000 2024,"@cust_1094 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,10940
10591,AppleSupport,False,Tue Jan 02 11:16:00 +0000 2024,"@cust_1059 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10590
14151,AppleSupport,False,Mon Jan 22 09:48:00 +0000 2024,"@cust_1415 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14150
10571,AppleSupport,False,Sat Oct 26 17:30:00 +0000 2024,"@cust_1057 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10570
12901,AppleSupport,False,Tue Mar 05 17:04:00 +0000 2024,"@cust_1290 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12900
15191,AppleSupport,False,Fri Feb 23 16:39:00 +0000 2024,"@cust_1519 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,15190
13220,cust_1322,True,Sun Oct 20 11:53:00 +0000 2024,"@AppleSupport cant sign into icloud on my iPad Air, keeps rejecting my password even after reset",13221,
13561,AppleSupport,False,Sat Mar 23 09:13:00 +0000 2024,"@cust_1356 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13560
15420,cust_1542,True,Sun May 05 07:52:00 +0000 2024,@AppleSupport how do i transfer photos from my old MacBook Air to my new one,15421,
13090,cust_1309,True,Thu Sep 26 14:26:00 +0000 2024,"@AppleSupport locked out of my apple id, it says my account is disabled",13091,
13221,AppleSupport,False,Sun Oct 20 12:26:00 +0000 2024,"@cust_1322 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13220
14570,cust_1457,True,Mon Feb 26 08:15:00 +0000 2024,"@AppleSupport got charged twice for apple music this month, need a refund i'm going to leave apple over this, genuinely furious",14571,
11931,AppleSupport,False,Sun May 19 17:07:00 +0000 2024,"@cust_1193 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,11930
16130,cust_1613,True,Sun Apr 07 05:07:00 +0000 2024,@AppleSupport how do you turn off those annoying notification previews on iPhone SE,16131,
13900,cust_1390,True,Tue Aug 13 06:47:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",13901,
14571,AppleSupport,False,Mon Feb 26 09:17:00 +0000 2024,"@cust_1457 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14570
13270,cust_1327,True,Sat Jan 06 14:05:00 +0000 2024,"@AppleSupport cant sign into icloud on my iPhone 14, keeps rejecting my password even after reset",13271,
16280,cust_1628,True,Wed Mar 27 03:54:00 +0000 2024,@AppleSupport how do i transfer photos from my old MacBook Air to my new one,16281,
10060,cust_1006,True,Mon Jun 24 12:26:00 +0000 2024,"@AppleSupport @AppleSupport battery drains from 100 to 20 in like 2 hours on my iPhone 15, help",10061,
10411,AppleSupport,False,Fri Feb 23 02:38:00 +0000 2024,"@cust_1041 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10410
13471,AppleSupport,False,Sat Feb 10 04:47:00 +0000 2024,"@cust_1347 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13470
10721,AppleSupport,False,Tue Jul 23 19:24:00 +0000 2024,"@cust_1072 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10720
12841,AppleSupport,False,Sat Feb 17 04:35:00 +0000 2024,"@cust_1284 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12840
15250,cust_1525,True,Fri Jul 05 02:10:00 +0000 2024,@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport,15251,
10551,AppleSupport,False,Tue Feb 13 12:19:00 +0000 2024,"@cust_1055 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10550
11610,cust_1161,True,Sat Jan 13 06:20:00 +0000 2024,@AppleSupport after updating MacBook Air to 17.2 apps keep crashing constantly,11611,
10421,AppleSupport,False,Sun May 12 07:38:00 +0000 2024,"@cust_1042 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10420
11810,cust_1181,True,Mon Jun 03 05:28:00 +0000 2024,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",11811,
10841,AppleSupport,False,Tue Feb 27 02:04:00 +0000 2024,"@cust_1084 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10840
12031,AppleSupport,False,Tue Feb 13 07:45:00 +0000 2024,"@cust_1203 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12030
12530,cust_1253,True,Sun Oct 06 04:54:00 +0000 2024,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",12531,
11160,cust_1116,True,Fri Jul 05 07:51:00 +0000 2024,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 15, is this normal",11161,
13091,AppleSupport,False,Thu Sep 26 18:20:00 +0000 2024,"@cust_1309 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13090
14590,cust_1459,True,Fri Feb 02 16:17:00 +0000 2024,"@AppleSupport got charged twice for apple music this month, need a refund",14591,
14660,cust_1466,True,Tue Mar 19 06:12:00 +0000 2024,@AppleSupport why was i charged $2.99 for an app i never downloaded,14661,
14611,AppleSupport,False,Mon Oct 21 04:11:00 +0000 2024,"@cust_1461 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14610
10340,cust_1034,True,Sun Sep 15 10:20:00 +0000 2024,"@AppleSupport battery percentage jumps around randomly on my iPhone SE, one sec its 40 next its 12",10341,
12990,cust_1299,True,Sat Apr 06 00:44:00 +0000 2024,@AppleSupport someone else is signed into my icloud and i cant remove them from my iPhone 13,12991,
10690,cust_1069,True,Mon Jul 22 02:02:00 +0000 2024,"@AppleSupport MacBook Air won't hold a charge anymore, had it 6 months ago only",10691,
16150,cust_1615,True,Tue Aug 06 01:29:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on iPhone 14,16151,
12511,AppleSupport,False,Sat Mar 02 03:38:00 +0000 2024,"@cust_1251 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12510
11040,cust_1104,True,Tue Apr 30 12:45:00 +0000 2024,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 15, is this normal",11041,
12890,cust_1289,True,Sun Feb 25 01:09:00 +0000 2024,"@AppleSupport locked out of my apple id, it says my account is disabled",12891,
11740,cust_1174,True,Thu Sep 19 00:16:00 +0000 2024,"@AppleSupport cant update to ios 17.2, keeps saying 'unable to verify update' @AppleSupport",11741,
13440,cust_1344,True,Wed Aug 07 12:18:00 +0000 2024,"@AppleSupport cant sign into icloud on my iPad Air, keeps rejecting my password even after reset",13441,
15731,AppleSupport,False,Sun Oct 13 13:24:00 +0000 2024,"@cust_1573 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15730
12181,AppleSupport,False,Thu May 23 07:45:00 +0000 2024,"@cust_1218 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12180
10750,cust_1075,True,Sat Jul 20 02:02:00 +0000 2024,@AppleSupport is anyone else's iPad Air battery health tanking after ios 18.0? mine dropped to 80%,10751,
12810,cust_1281,True,Tue May 28 06:45:00 +0000 2024,"@AppleSupport cant sign into icloud on my iPhone 14, keeps rejecting my password even after reset",12811,
15471,AppleSupport,False,Fri Mar 15 09:46:00 +0000 2024,"@cust_1547 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15470
15480,cust_1548,True,Mon Jun 10 02:47:00 +0000 2024,@AppleSupport how do i transfer photos from my old iPhone 13 to my new one,15481,
11200,cust_1120,True,Tue Apr 23 10:35:00 +0000 2024,@AppleSupport lost all my photos after the 17.2 update??? this is insane,11201,
15520,cust_1552,True,Sun Mar 17 16:39:00 +0000 2024,@AppleSupport how do you turn off those annoying notification previews on iPad Pro,15521,
10971,AppleSupport,False,Thu Feb 01 05:17:00 +0000 2024,"@cust_1097 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,10970
15120,cust_1512,True,Sun Jan 07 06:08:00 +0000 2024,@AppleSupport why was i charged $29.99 for an app i never downloaded my lawyer will be in touch if this isn't resolved today,15121,
11071,AppleSupport,False,Wed Feb 21 13:12:00 +0000 2024,"@cust_1107 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11070
12551,AppleSupport,False,Thu Sep 19 11:02:00 +0000 2024,"@cust_1255 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12550
12321,AppleSupport,False,Sun Mar 24 04:36:00 +0000 2024,"@cust_1232 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12320
15741,AppleSupport,False,Sun May 05 04:26:00 +0000 2024,"@cust_1574 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15740
10070,cust_1007,True,Mon Mar 18 15:55:00 +0000 2024,@AppleSupport is anyone else's iPhone 14 battery health tanking after ios 17.2? mine dropped to 76%,10071,
12500,cust_1250,True,Mon Sep 23 00:13:00 +0000 2024,"@AppleSupport dropped my iPad Air in water and now it's not responding, please help",12501,
15060,cust_1506,True,Mon Feb 12 08:08:00 +0000 2024,@AppleSupport trying to get a refund for an accidental in-app purchase my kid made,15061,
11380,cust_1138,True,Sat May 04 12:04:00 +0000 2024,"@AppleSupport lost all my photos after the 17.4 update??? this is insane this is the third time im contacting you about this, absolutely done",11381,
10311,AppleSupport,False,Wed Jan 10 16:50:00 +0000 2024,"@cust_1031 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10310
12910,cust_1291,True,Sun Mar 31 00:30:00 +0000 2024,@AppleSupport someone else is signed into my icloud and i cant remove them from my iPad Air,12911,
14091,AppleSupport,False,Tue Jun 25 04:02:00 +0000 2024,"@cust_1409 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14090
11910,cust_1191,True,Sat Jun 22 01:36:00 +0000 2024,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,11911,
12000,cust_1200,True,Wed Mar 20 08:06:00 +0000 2024,"@AppleSupport my Apple Watch won't turn on at all, screen is completely black i'm going to leave apple over this, genuinely furious",12001,
14890,cust_1489,True,Sun Jan 07 12:11:00 +0000 2024,@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport,14891,
14131,AppleSupport,False,Tue Jun 18 03:45:00 +0000 2024,"@cust_1413 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14130
14770,cust_1477,True,Fri Oct 11 11:03:00 +0000 2024,"@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport this is the third time im contacting you about this, absolutely done",14771,
13571,AppleSupport,False,Thu Jul 18 08:50:00 +0000 2024,"@cust_1357 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13570
14001,AppleSupport,False,Mon Mar 04 01:30:00 +0000 2024,"@cust_1400 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14000
11271,AppleSupport,False,Sun Mar 10 04:10:00 +0000 2024,"@cust_1127 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11270
13051,AppleSupport,False,Sat Aug 17 16:58:00 +0000 2024,"@cust_1305 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13050
12140,cust_1214,True,Sat Apr 13 03:13:00 +0000 2024,"@AppleSupport Apple Watch died and now wont charge or turn on, tried different cables",12141,
15220,cust_1522,True,Mon Jul 29 06:15:00 +0000 2024,"@AppleSupport got charged twice for apple music this month, need a refund",15221,
11790,cust_1179,True,Tue Jul 30 07:59:00 +0000 2024,"@AppleSupport cant update to ios 18.1, keeps saying 'unable to verify update' @AppleSupport",11791,
16261,AppleSupport,False,Sat Jun 15 19:50:00 +0000 2024,"@cust_1626 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,16260
13830,cust_1383,True,Wed May 01 10:37:00 +0000 2024,"@AppleSupport is my iPhone 15 still covered under applecare, bought it a year ago",13831,
13950,cust_1395,True,Sat Jun 01 09:29:00 +0000 2024,"@AppleSupport want to book a repair for my iPad Air, nearest store is always fully booked",13951,
16111,AppleSupport,False,Mon Apr 01 08:43:00 +0000 2024,"@cust_1611 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,16110
12440,cust_1244,True,Fri Apr 26 14:41:00 +0000 2024,"@AppleSupport dropped my iPhone 14 in water and now it's not responding, please help",12441,
13600,cust_1360,True,Sun Jun 30 03:28:00 +0000 2024,"@AppleSupport is my iPhone 13 still covered under applecare, bought it 3 weeks ago",13601,
14250,cust_1425,True,Mon Mar 25 07:25:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",14251,
12781,AppleSupport,False,Fri Mar 22 18:28:00 +0000 2024,"@cust_1278 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12780
13011,AppleSupport,False,Wed Sep 04 07:08:00 +0000 2024,"@cust_1301 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13010
14540,cust_1454,True,Mon May 20 12:09:00 +0000 2024,@AppleSupport why was i charged $29.99 for an app i never downloaded,14541,
14760,cust_1476,True,Mon Feb 19 03:11:00 +0000 2024,"@AppleSupport got charged twice for apple music this month, need a refund this is the third time im contacting you about this, absolutely done",14761,
