customer_tweet_id,customer_text,brand_tweet_id,brand_text,weak_intent
361064,"Upgraded to #iOS11, apps keep shutting down, weirdly stop. Lost important Note. I’m not happy user or investor today!",361063,"We can look into this together, DM us and we'll get started.",software_update_issue
361071,"hi, I’m having trouble regarding push notifications on what’s app. Any help ?",361070,We'd love to help you with that. Are you not receiving notifications from WhatsApp? Let us know in DM.,general_inquiry
361078,my phone won’t turn back on most times and when it does it has this ringer symbol permanently on. Can we set up an appointment,361076,We're happy to assist. What country are you currently located in?,general_inquiry
361081,"could you help with this? Im unable to update, iPhone 5s iOS 11.0 (15A5354b)",361080,We're here to help! Join us in DM and we'll take a look together:,software_update_issue
361399,My Apple Watch won’t turn on the Apple just keeps popping up and disappearing again when it’s on the charger,361397,We'd like to help. Is the device powering off and on?,general_inquiry
361403,Why on iOS 11 does the Bluetooth icon activate itself all the time?,361401,Let's look into this together. Are you toggling Bluetooth on or off from the Control Center or from Settings?,software_update_issue
361413,hello. are we expecting to have fix of keyboard soon ? because it s start to drive me crasy (on 11.0.2 and 11.1 bêta),361412,We're here to help. Let's take this to DM so we can better assist you.,general_inquiry
361416,sort the iPhone update out done two this week both terrible keyboard no longer keeps up with typing battery draining to quick,361414,We want to help. Which iOS version is your device running? We want to make sure that you're running the latest version.,battery_performance
361419,So if one wanted to listen to a playlist that included both podcasts &amp; music on an iPhone... How?,361418,Thanks for reaching out. Podcasts &amp; Music are controlled by separate apps. You can submit feedback here:,general_inquiry
361421,"I have a ? About wireless charging on the new iPhones, if you have a phone case on your phone can it still charge wirelessly?",361420,Great question! We don't suggest keeping the case on your device while charging. Find out more here:,billing_subscription_refund
361423,"DISAPPOINTED IN ITUNES UPDATES. First on the latest, why doesn't all history show up in history? Anything you play should!",361422,We're glad you are reaching out. See this link for updates on iTunes:,general_inquiry
361425,"New IOS update is bullshit, battery is draining like a bitch sort it outtttttt",361424,We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.2 downloaded?,battery_performance
361433,This is most definitely not the time for my MacBook to die on me... please help me!,361432,"We’re here for you. To be sure we’re on the same page, will your MacBook not power on?",general_inquiry
361435,#mexico #help #🙏🏻 creen que la tarjeta de haya dañado ? Marca error al pasar el respaldo a otro cel #Monclova ayudas,361434,We offer support via Twitter in English. Get help in Spanish here: or join,general_inquiry
361440,you killed my battery life with iOS 11. Is this how you force people to spend hundreds of dollars on a new iPhone? #notcool,361439,We'd be glad to look into any battery issues you are having. What model of iOS device is this?,battery_performance
361444,Battery draining like hell in iPhone 7 plus after update. #ios1102 #iosupdate,361443,We want to help! Meet us in DM with more details to get started.,battery_performance
361452,When is the #iWatch3 38mm Space Grey gonna be available in #Dubai stores?? It's all sold out &amp; not one piece is available! 😟,361450,We'll get you to the right place to get some help. Contact our team at the Apple Online Store here:,general_inquiry
361701,I really hate the new #applenews as I don’t get news only on topics I like but other stuff I don’t want,361699,"Let's work on it together. Start in the News app and go to the ""Following"" tab to like and dislike certain topics and sources.",general_inquiry
361735,Hey your second new update messed up my phone,361734,We'd like to see how we can help. Can you tell us more about what's going on?,software_update_issue
361737,sois vosotros o es falso este correo?,361736,We offer support via Twitter in English. Get help in Spanish here: or join,general_inquiry
361739,Just downloaded IOS 11.0.2 and now can’t make any calls- what’s the issue? #helpmeout,361738,Which device are you using? Let us know in a DM.,software_update_issue
361741,"hi! My week old iPhone 7 Plus keeps crashing or freezing for no reason. Plus the screen is quite unresponsive, help! TY",361740,We want you're new iPhone to be working perfectly! Meet us in DM and we'll take a look together.,device_hardware_issue
361746,Why isn't ios 11.0.2 available on the iphone 5c?????,361744,It looks like that device wasn't compatible with iOS 11. Find out more here:,software_update_issue
361748,awful phone cst support in Portugal with absurd repair timeframes when compared to other countries... change to other brand? Y,361747,Hello. We'll be glad to look into this further. Please DM us and share a few details to get started.,warranty_repair_request
361755,Why is my iPad Air 2 showing a ‘1’ badge icon for an update but then showing iOS 10.3.3 is ‘Up to Date’?!,361753,Let’s team up. Head into Settings &gt; General &gt; Profile. Do you see an iOS 10 beta profile?,software_update_issue
361759,My curated ‘New Music Mix’ has disappeared from my Apple Music. How do I get it back?,361758,We're happy to look into this with you. On what device are you noticing this has gone missing?,general_inquiry
361761,". your BUM ASS PHONE keeps dying on like 30%, kys",361760,We'd be happy to help out. Send us a DM with which iPhone and iOS version you're using.,general_inquiry
361765,ios11.0.2 AirPlay dropping out after 2 mins when linked to #AppleTV.,361763,Hey there. Our Apple TV team can help. Tap here to reach them directly:,software_update_issue
361768,my phone was messing up so I turned it off and on and saw that 1000 of my photos have just disappeared?????????? Wtf????,361767,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,photos_media_sync
361771,UPDATE 11 SUCKS. DRAINS MY BATTERY,361769,We're here to help. What iOS 11 version are you on?,battery_performance
361786,I’m unable to make new playlists...,361785,Let's get to the bottom of this. Which Apple device are you using? What happens when you try to create a playlist?,general_inquiry
362061,Uh oh,362059,"We'd love to lend a hand! Which iPhone are you using, what iOS version is on it and when did this issue begin?",general_inquiry
362064,"I couldn’t update any apps from AppStore ! Once the update button is clicked , it’s just rotating but no progress 😑",362063,We're here to help. Let's take this to DM so we can better assist you.,software_update_issue
362066,"all of my pictures and music deleted.i get the whole ""the old phones glitch wen the new ones come out"" but this is ridiculous",362065,This isn't expected behavior. Let's figure this out. Have you restarted since this happened? What's your iOS version?,general_inquiry
362077,iOS 11 renders all voice memo files too soft to hear even at full volume. Crap!!!,362076,"Hello, we'd like to look into this. Do you have the volume issue with other apps aside from Voice Memos?",software_update_issue
362081,he new IOS update has been sluggish. Will it be fixed soon?,362080,"We'd love to see how we can help. Which iOS device are you experiencing this with? Also, what is the iOS version installed?",software_update_issue
362090,"#iOS11.0.2 is draining my battery so fast, I was running 11.1 beta and battery life was excellent but has a lot of issues 😰",362089,We're here for you. Did you remove the beta profile from your Settings and reinstall via iTunes? Thanks.,battery_performance
362093,iOS 11 has made it impossible to update apps in the AppStore! They just look like they’re loading but never actually do!,362092,We're here to help. DM us which iOS 11 version you're on and we'll go from there.,software_update_issue
362095,ios 11.0.2 is causing havoc with voiceover on safari not reading out web pages. PLEASE fix it.,362094,Thanks for reaching out. Restart the device and test to see if that issue persists with Safari and the voiceover function.,software_update_issue
362098,(2) such a shady business model to start making phones less efficient every time you’re about to release a new phone model.,362096,That's never our intention or the experience we want you to have. Can you tell us about where you're seeing the slowness?,general_inquiry
362478,"IOS11 has completely messed up my iPhone 7. Battery is worse than ever, touch is slow/not responsive. Sort it out ffs",362477,We want to help. Send us a DM letting us know if you are updated to iOS 11.0.2,battery_performance
362482,Why has my phone become so slow after updating to 11.0.2? It feels like I am using an old android phone.,362480,We can look into this with you. Which device model and apps are you using when this happens?,general_inquiry
362485,"iOS 11.1 is fucking tragic, fix it . My phone is lagging af",362484,Let's look into this for you. Send us a DM and we can check on available options.,software_update_issue
362491,"hey there, at latest version of ios why this happens?",362490,We'd like to look into this with you. Does this continue if you restart the iPhone?,general_inquiry
362493,"Hi. Since a week or so, my iPhone stopped showing me my whole screen while on the phone or FaceTime. Is this a common bug?",362492,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,software_update_issue
362496,Why I can’t delete this app playas idk what is this,362495,Thanks for reaching out. DM which iPhone you are using and the specific iOS version so we can help out.,general_inquiry
362502,I couldn't place calls on my 6s+ running iOS 11.0.2. pls help.,362501,We're here to help. Let's take this to DM so we can better assist you.,software_update_issue
362504,Please change the Arabic font in iOS11 to previous time. You can ask all Arabic user they are will saying same thing .,362503,We welcome and encourage your feedback and suggestions! Please provide them here:,software_update_issue
362999,hello I’m trying to book my Personal Setup and this is all I’m getting. Missed two for this afternoon 😔,362998,Thanks for reaching out. DM the country or region where you are currently located to get started.,general_inquiry
363005,this happened,363003,Thanks for reaching out! Did this occur after rotating the screen? Let's restart and see if it changes.,general_inquiry
363011,Was an iPhone loyal customer till the time you guys launched IOS 11.Irritated by the number of time the phone gets hung,363010,We'd like to help. Send us a DM and we can start there.,software_update_issue
363013,what do I do if my phone won’t cut on??!,363012,We’ve received your DM. Be on the lookout for our response there shortly.,general_inquiry
363380,Hate the fact that my play count on isn't working with this new update! Hope it is fixed soon! #iTunes #iTunesproblem,363379,We'd like to help. Are you using Mac or PC? Please reply in DM.,software_update_issue
363382,"Oh boy, don't you just love it when disconnect you mid-chat because they can't figure out how to resolve the problem. Rude.",363381,We'd like to look into this with you. Send us a DM and we can start there.,general_inquiry
363388,please help. Swift playgrounds is no longer showing the graphical side of the program...,363386,We'd be happy to help. Reach out to our developer support here: for further assistance.,general_inquiry
363397,I can't upload my videos or pictures directly from my Mac book to please help me 🙄,363396,"We're happy to do everything we can to help. To start, which model MacBook and version of software are you using?",general_inquiry
363663,"Howdy. Today I started getting a ""No Sim Card Installed"" message on my iPhone 6. I'm running 9.2.1 ???",363661,We would love to help fix this. Follow these steps and DM us if you need further assistance:,general_inquiry
363722,", Where can I find my wish list on iOS 11?",363721,We want to help! What device model are you using?,software_update_issue
363727,my phone 7 won’t allow me to make calls or reaceve calls on the latest update for some reason,363725,We're happy to help. What exactly is the problem with making and receiving calls? What troubleshooting have you tried so far?,software_update_issue
363735,This iOS 11 is absolute garbage. Battery life drains so quick(not even a day and that's doing nothing). Wifi and btooth issues,363734,That's not to be expected. We want to help. Join us in DM and let us know which device you're using.,battery_performance
363750,why does it zoom in every time you try to make a picture your background? What the hell is that?,363748,DM us some details about what you're seeing on the device and we'll look into this with you further.,general_inquiry
363756,since I updated to iOS 11.0.2 I have no WiFi. When will this problem be fixed?,363755,"We'd like to look into this with you. To get started, let us know which device you have.",software_update_issue
363763,come on get it together with this new update and fix this battery draining issue! #ios1102,363762,We're happy to look into this with you. Send us a DM.,battery_performance
363770,my iPhone 8+ is set to auto lock at 1min but it never does. The screen just stays in until I lock it????,363769,We'd love to help you fix the locking issue! Which version of iOS are you using? Does restarting fix the problem? DM us here.,general_inquiry
363772,"your IOS 11 is so cool and helpful , but my phone always freezes , I was wondering if you would make an update fixing that plz",363771,We're happy to look into this with you. Send us a DM.,software_update_issue
363776,"Dear , when you gonna fix this terrible iOS11 that eats my iPhone 6s battery for breakfast?",363775,We'd like to look into your iPhone's battery consumption with you. Please join us in DM to get started.,battery_performance
364064,como puedo instalar #iOS11.1 beta?,364062,We offer support via Twitter in English. Get help in Spanish here: or join,software_update_issue
364069,"I'm on 11.0.2. Thanks! We are all having same issues, battery dies quickly, takes forever to charge &amp; performance is VERY slow",364068,DM which iPhone you are using so we can help out.,battery_performance
364071,I’ve tried to update High Sierra to the 10.13 ‘Supplement update’ that has major security fixes but I keep on getting this,364070,Let's move to DM where we can look into this with you further. Click the link to get started.,software_update_issue
364075,"There is clear, definite battery drain w/ iOS 11.0.2. 8:00 am @ 100%. Haven’t used iPhone 6s much but now @ 11:19 am it’s 67%.",364074,Let's meet up in DM to discuss a strategy to help you with this. Here's a link:,battery_performance
364077,I blocked a # several months ago yet somehow that person was able to text me last night... has this happened to anyone else?,364076,We'd like to help. Send us a DM.,general_inquiry
364079,"Is s possible to Uninstall IOS 11 from I Pad, it drainss the battery way too quickly ?",364078,That's not what we like to hear. We want to help you. Shoot us a DM and let's get started.,battery_performance
364082,eu quero minha bateria de volta! Esse IOS tá drenando as forças dela!!,364081,"Since our Twitter support is available in English, get help at or join",general_inquiry
364088,Depuis la mise à jour IOS 11 le clavier de mon IPhone 6S bug à mort 😖 Merci #Iphone #Apple #IOS11,364087,We offer support via Twitter in English. Contact us for help in your preferred language here:,software_update_issue
364706,Updated to iOS 11.0.2 on iPhone 6. Worst mistake EVER. Battery went from 85% to 34% overnight w/ no use. Drains super fast.,364705,Let's look at this battery issue for you. How long does a full charge usually last? Let us know in DM.,battery_performance
364718,I trying to update my ipad mini but its to working I says there is a update,364716,Hi there. Are you connected to Wi-Fi? Check here for tips: Which iPad Mini model do you have?,software_update_issue
365276,2/3 #Ios11 #Iphone &amp; IPad Power drainage to quick/charging too slow,365275,"We can help. DM us, and we'll see what we can do.",software_update_issue
365289,I purchased a new MacBook Pro yesterday 10-7-17 at the Northpark location. The left shift key does not work. can I get refund,365288,Hi! Our MacBooks come with a 14 day return policy.,billing_subscription_refund
365659,"This new update is really trash, my battery dies faster apps keep crashing 😤😤😤",365658,We'd like to help. DM us and we can start there.,battery_performance
365662,your new update is SHITE. Nothing works and everything crashes! Sort it out,365660,We can help. What the device model we'll be working with today?,software_update_issue
365667,the new update for iPhones has made my iPhone so slow,365666,"We can help. First, have you tried restarting your device and confirming all your apps are up to date?",software_update_issue
365669,I hope ringing doesn't cost too much.. they just put me on hold for nearly half an hour and then didn't even solve my problem🙄,365668,"We can look into this together. To get started, DM us some details about the situation",general_inquiry
365679,"Hi, Battery drains super fast,Animation lags,Doesn't keep apps on memory as before. Expecting a fix ASAP",365678,"We're here to help out. Does it happen with all apps, or just a few in particular? Tell us more in DM.",battery_performance
365687,"Hey , the 11.0.2 update has ruined my phone.... random apps opening and closing, music starting and changing on its own......",365685,Let's make sure all of your apps are also updated. Go to the App Store app and tap Updates in the lower right to check.,software_update_issue
365691,I'm face timing my bf and its happened twice where a random person has answered-- it still rung to his phone though? How??,365689,Which iOS version are you running? We'll get this figured out.,general_inquiry
365694,Hey since your stupid update my cell regularly crashes and audio on calls just garbage .,365693,"We're here to help. DM us, and we can look into this.",software_update_issue
365696,"What’s going on, ? iOS 11 has absolutely DESTROYED my iPhone 6S+ battery. Lasts about 3 hours max now. WHAT DID YOU DO?! #HELP",365695,Shoot us a DM and we can team up to investigate what's happening. You can reach us at the link below.,battery_performance
365698,Hey thanks for forcing me to update my phone then have it crash every 6 seconds 👍🏻,365697,Thank you for reaching out. DM us what iOS version you're currently on and we'll go from there.,software_update_issue
366030,Trying to transfer from one iPhone 4s to a new one. Stuck here please help,366029,Thanks for reaching out. Please DM us which iPhone is having the issue. We'll start there.,general_inquiry
366032,I just ran a half marathon with my Apple Watch 2 workout app. No map data. Is it gone for good?,366031,We'd like to dig into this in more detail. Reach out to us via DM and we'll go from there.,general_inquiry
366036,how do i can my phone to stop doing this ?,366035,Thanks for reaching out. Can you DM us what iOS version you're on and we'll go from there?,general_inquiry
366038,#iphonex on #iphone8,366037,Let's look into this together. Which iOS version is running on your iPhone 8? DM us with details here:,general_inquiry
366042,iPhone 7 iOS 11.1 battery from 100% to 56% in 30 mins? How? Please fix this issue and release new update #apple #battery,366041,We'd like to look into this with you. Let's continue our conversation in DM.,battery_performance
366160,upgraded to iOS11.02 and watched my battery plummet from 50% to 2% in less than 10 minutes! Hope this is being sorted?!,366158,"We know how important battery life is, and we want to help! Which device are we working with?",battery_performance
366167,since software 11 launched my iphone7 plus battery goes from 100% to 10% in less than 2 hours .. while tweeting this i lost 5%,366165,We're here to help. Have you had the chance to try the steps provided in this article?,battery_performance
366182,"Bon, malgré IOS 11.0.2, soit deux MAJ depuis, toujours beaucoup de lenteurs #iphone6Plus",366181,We offer support via Twitter in English. Contact us for help in your preferred language here:,software_update_issue
366184,Just updated to iOS 11. Thank you so much for making my phone restart itself every 3 minutes of using.,366183,"We'd love to help. Does this happen in specific apps, or is it occurring regardless of app or location?",software_update_issue
366186,"Not able to set bankID as pay method for , iTunes. I can’t even add PayPal. Has this to do because I live in Belgium?",366185,"Let's take a look together! Send us a DM, and we'll continue from there.",general_inquiry
366525,"hi. I upgraded my OS to 10.0.1. Now my music ain’t playing! Rather, there’s no sound. Kindly assist. Thanks cc",366524,We're happy to assist. We just want to confirm your current iOS. Go to Settings &gt; General &gt; About for the version.,general_inquiry
366534,"Is there any way to restore Photos' ""Last Import"" function? I don't care about *all* of my ""imports"" I just want to the last 1",366529,We'd like to help. Check out this link with more information on what you can import:,general_inquiry
366575,YOUR NEW UPDATE 11.1 SUCKS. It takes me forever to make a connection. YOU HAVE TO FIX THIS ASAP or we will go to court.,366574,We'd like to look into this. Send us a DM.,software_update_issue
366577,"iOS 11 is a huge, buggy mess . What’s with download problems??",366576,We're here to help. Let's take this to DM so we can better assist you.,software_update_issue
366581,"Went in hyderabad to get my #iphone7 repaired, but it got worse than before I think i made mistake buying it",366580,Send us a DM. We'd like to learn more about the issues you're having.,general_inquiry
366957,Yo can y’all come out with an update where my phone doesn’t freeze every 20 min? Thanks.,366956,We're here to help. Let's take this to DM so we can better assist you.,software_update_issue
366959,"Hi, why am I being charged by iTunes without being notified? Please explain why",366958,Let's get you pointed in the right direction. Reach out to our iTunes Store specialists here:,billing_subscription_refund
366961,why does my phone serial number say it's for a product that's been replaced? And why is your chat not available?,366960,We'd like to look into this with you. Please reach out to us in DM and we'll go from there.,general_inquiry
366963,why does your technology keep freezing? IOS 11 has so many bugs. Why wont you let me downgrade to ios10?,366962,We want you to be able to enjoy your device. DM us and let us know what device you're using.,device_hardware_issue
366969,hi im having big issues with my iphone 6s after the latest 2 ios updates. the problems are the battery life has almost halfed,366968,"We're here to help! We got your DM, look out for our response there. Speak to you soon!",battery_performance
366971,fix your chargers,366970,Thanks for contacting us. Please send us a DM with the device you use with the Lightning to USB cable.,general_inquiry
366978,"iOS11, handoff no longer works between iphone 6 and iPad Pro. Rebooted, switched handoff &amp; bluetooth off and on. Help please?",366975,We can take a look at this. Can you tell us more about how you used it? Thanks.,software_update_issue
366989,"Post every restart, I receive very old notifications. Is this an #iOS11 bug? If not. Any solution?",366987,Thanks for making contact with us! We'd love to help. Which device is this occurring on?,software_update_issue
366994,Am I the only one that can’t use their back camera from ios11 or even my flashlight?,366993,Which iPhone are you using? Let us know in DM and we’ll go from there.,software_update_issue
367488,ever since I’ve updated to iOS 11 this shows up when I’m playing music. Have to open music app to pause or skip song,367487,We want to help! What iOS device model are you using? Do you have the most recent version of iOS 11.0.2 downloaded?,software_update_issue
367490,"oi eu não ando com bolsa pra guardar meu iphone6, e no bolso ele entorta, eu tenho que enfiar ele no CU pra nao entortar?",367489,"Since our Twitter support is available in English, get help at or join",general_inquiry
367493,can I watch the “files” on iCloud like movies I have on my desktop of my MacBook Pro from new Apple TV 4K lke I can on iPhone?,367491,We want to make sure we fully understand your question. Do you have movies saved in your Files app currently?,general_inquiry
367496,iOS 11.0.2 has it so that I can’t talk on the phone unless it’s on speaker,367495,Let's see what we can do. Have you tried all the steps here?,software_update_issue
367498,"Hey , I so wish I hadn’t made the upgrade to #iOS11 — camera is now super slow &amp; battery drains in record time. Frustrating!",367497,Let's get those issues resolved! We'd like to work on this in DM. Please join us here.,battery_performance
367501,IOS 11 freezes and restarts my phone about 4 times a day. What's up with that?,367499,We'd like to look into this with you. Which device &amp; version of iOS 11 are you running?,software_update_issue
367509,this is my iPhone 7 Plus. Any ideas what’s wrong?,367508,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,general_inquiry
367521,"iOS 11 is lovely, except it is a battery killer on 6s. Awful. Terrible. Basic used went from 8-10 hrs to 3 or 4. :(",367520,We're happy to look into this with you! Send us a DM and we'll start from there.,battery_performance
367523,iMessage; latest iOS version not finding contacts...thoughts?,367522,Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,general_inquiry
367937,Se me han desordenado y hecho un lío las fotos con las nueva actualización iOS 😡 en #iPhone7Plus #help please 😭😭😭,367935,We offer support via Twitter in English. Get help in Spanish here: or join,general_inquiry
367939,My phone been freezing a lot since the new update. so it’s either fix it or cut the check💁🏾‍♂️ 🤑,367938,We want you to have a phone that you can rely on. Let's take a deeper look into this together in DM.,software_update_issue
367941,"no se q está fallando, mi cel o fue la actualización. Se congela, no me permite hacer llamadas o se apaga 🤦🏻‍♀️",367940,We offer support via Twitter in English. Get help in Spanish here: or join,general_inquiry
367944,this update has ruined my phone is it possible to downgrade?,367942,"Great question! Reverting your device to a previous iOS can do it harm. We don't recommend, or support downgrading your iOS.",software_update_issue
367952,the iphone 8 doesn’t download some apps you have to try multiple times for it to download,367950,Thanks for reaching out. Are you downloading over Wi-Fi or cellular data when this occurs?,general_inquiry
367957,"- iPhone 7 which after the updates keeps freezing, to the point where I can’t turn my phone on or off or use the home button",367956,We'd like to hear more about this issue. Please let us know which iOS 11 version you have installed to get started.,device_hardware_issue
367959,"Why do some people see an October challenge in the Apple Watch Activity app, and some of us don't? I'm on the latest IOS.",367958,"We'd love to look into this. First, check out this link and let us know if you meet the requirements:",general_inquiry
367963,my phone is glitchy as shit after the update. Been in the apple cult since 2010 Help the kid,367962,We want to know more about what you're experiencing. Can you provide some specific examples of this behavior?,software_update_issue
367965,"I can’t sync my NIKE+ record from my iPod nano (7g) to iTunes, I can’t find the option.",367964,We'd like to look into this with you further. Please reach out to us here for assistance:,general_inquiry
367967,"- Please fix the iOS 11 battery issue. It’s real, and it isn’t going away after a few days.",367966,Thanks for reaching out to us here. We’d like to know more about the things you’ve noticed via DM.,battery_performance
368330,"hi, I’ve been asked to DM you about pitiful app.",368329,Let's look into this further via DM. You can use the link provided here:,general_inquiry
368334,battery draining remarkably fast aftert11.02....ridiculous. Updates shouldn’t make ur phone worse,368331,We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.2 downloaded?,battery_performance
368342,Just got an email saying my apple id was used in Singapore. How do I know it's legit &amp; not a phishing scam!,368341,This resource will help you identify phishing scams: DM us if you have any questions.,phishing_scam_report
368346,I got iPhone 8 plus and had a iPhone 6. How long does it take for the photos to come over? Changed it yesterday. Thanks,368345,"Great question! The time it takes for your backup to be restored depends on the amount of data, and your internet speed.",general_inquiry
368756,Is This Email I Received From You 🤔???,368755,We're glad you reached out. Check out this article and let us know if you have questions:,general_inquiry
368759,My 6s keeps turning on the live feature even if I turn it off and then open the camera again. Hw to mke it rmbr my option?,368757,"Let's see what’s causing this. First, are you disabling Live Photo in Settings &gt; Camera &gt; Preserve Settings?",general_inquiry
368762,"ayuda!!! desde que actualicé mi Ipad, ya no abre Netflix 😦",368761,We offer support via Twitter in English. Get help in Spanish here: or join,general_inquiry
368767,"my dad has updated his phone and it said 'deleted iCloud data' - I signed back into his iCloud, but photos aren't there.",368766,Photos are important. Please send us a DM with more details. We'll do our best to help.,general_inquiry
368769,lmao i swear ever since i updated to ios11 my phone keeps glitching:///,368768,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,software_update_issue
368783,11.0.2 has done 3 things to my 6s: 1. I’ve lost all my photos for the past 1.5 years on my phone,368782,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,photos_media_sync
368790,Can I use a 3.5MM microphone to record audio on the Camera app on my iPod Touch running iOS 11?,368789,Thanks for reaching out to us. We'll be glad to look into this with you. Please send us a DM.,software_update_issue
368795,I’ve been charging my phone for a hour and its doing the opposite and no other charger works for my phone but mine,368794,We're here to help. Let's take this to DM so we can better assist you.,general_inquiry
368799,"Gary,Sr.rep from userID support was supposed to call at 3:30 EST. Please call me! If my ID is not in recovery, where is it???",368798,We're happy to help! Join us in DM with more information about your case.,general_inquiry
368813,My photos don’t buffer on my #iPhone since the #ios11update. Anyone else having the same problem? #ios11problems #apple,368812,We'd like to help you look into that. Let's continue our conversation in DM.,software_update_issue
369276,is this a bug or a feature on iOS 11.0.2,369275,Let's look into this further via DM. Please tap here to continue:,software_update_issue
369278,Bruh y’all took money out my account for Apple Music but saying I didn’t pay 😑,369277,Reach out to our iTunes Store team via the following link to make sure we resolve this:,general_inquiry
369281,hey Apple my iPhone 8+ makes crackling sounds when my music is playing,369279,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,general_inquiry
369294,my phone won't let me update ☹️☹️☹️,369292,We're here for you. Try these steps: Let us know if you have questions.,software_update_issue
369638,advice ?,369636,Hello! We'll be happy to help today. How may we be of assistance?,general_inquiry
369650,any fixes for the degraded battery life stemming from the iOS 11 software updates?,369649,We'd be glad to look into this further with you. Meet us in DM so that we can gather more information.,battery_performance
369949,Hi. Why does my iPhone keep turning ‘I’s’ into A’s with question marks? Been happening since before I️ updated to iOS 11.1.,369948,We can assist. Meet up with us in DM by clicking the link below. Send us a message there with your iOS version to start.,software_update_issue
369951,my music keeps turning off every time i get a notification fix this please xoxo,369950,We'd love to help. Are you using the Music app or a third-party player? Which OS version are you using? Let us know in DM.,general_inquiry
370144,"My “i” key hasn’t been working since Wednesday, it’s Friday and still no solution. do ya’ll plan on fixing this any time soon?",370143,Thanks for reaching out to us for support. Send us over a DM with your iPhone model and iOS version. We'll go from there.,general_inquiry
370173,battery life since installing iOS 11.1 is atrocious. How do I fix? Unable to use phone for more than 4 hours.,370172,We'd like to help if you're noticing issues with your battery life. Send us a DM and we'll work on it from there:,battery_performance
370175,Hey what’s this? Every time I (and others) type “I️” it wants to replace with this weird “ A ? “ thing. #StrangerThings,370174,We'd be happy to work with you on getting your keyboard working properly again. Send us a DM and we'll begin.,general_inquiry
370189,y’all need to fix this question mark shit,370187,We want to look into this with you. DM us which model iPhone you have and iOS version to get started.,general_inquiry
370199,ive lost a lot of my contacts since updating my 7 to 11.1. They look like this. How do you fix this?,370198,We know how essential contacts are to quickly contacting a friend. Do you store your contacts in iCloud? Please DM us:,general_inquiry
370346,ho ripristinato il mio iMac perché si bloccava all'accensione ma il problema non si è risolto. Come posso fare?,370345,We offer support via Twitter in English. Contact us for help in your preferred language here:,general_inquiry
370349,Hey why can’t I add / edit contacts,370348,"Thanks for reaching out, and we'd like to help! Have you tried a simple restart? If not, let's try:",general_inquiry
370355,"iOS 11 is making my phone Run slow removes the text bar in iMessages, my home screen is messed up. Can I go back to 10 ?",370351,Let’s look into this together. Which iPhone model and iOS 11 version are you using? 11.0.2 is the current version.,software_update_issue
371129,Só hoje meu celular e iPad travaram duas vezes a ponto deu ter que reiniciar forçado 🤔 Qual o bug desse IOS 11 ?,371128,"Since our Twitter support is available in English, get help at or join",software_update_issue
371132,why does the command center only disconnect Bluetooth/WiFi and not turn it the hell off? Fix iOS 11 please.,371130,"Thanks for reaching out to us. For info on Bluetooth and Wi-Fi in the Control Center, see this link:",software_update_issue
371138,Sooooo why can’t I send text messages to Android folks from my watch?!?! 🤔🤔,371136,We'd love to look into this with you. Can you tell us what Apple Watch model and watchOS you're using?,general_inquiry
371144,The calculator “upgrade” on iOS 11 is absolutely terrible. It does not register anything. I have to tap plus 3 times.,371143,We want to help. Have you tried restarting and testing again? Here's how:,software_update_issue
371146,I have received a phishing email to report 🙄,371145,"We're happy to help point you in the right direction. Info on phishing, including reporting it, is here:",phishing_scam_report
371148,my phone freezes+restarts when I have 3+ apps open..if the 6 can’t handle ios11 then why make it available for the damn 6😡,371147,Let's work together on a solution. DM us with the country where you're located to get started.,software_update_issue
371150,"may you help me , i would like to know when the IPhone x arrive to Israel thank you",371149,We appreciate your interest and encourage you to stay up to date on Apple news here:,general_inquiry
371152,How do I add podcasts back to my #iPhone7Plus control center? #helpplease #apple #ios11update,371151,We'd like to help. Let's meet in DM to work this out.,software_update_issue
371447,the iOS 11.0.2 sucks I have no idea on how to get my music back,371444,We'll do everything we can to help! Are you an Apple Music subscriber?,software_update_issue
371456,trying to do a clean install on my MacBook and I keep getting an error from the App Store...thoughts?,371453,We can help you reinstall macOS. What error are you getting exactly?,general_inquiry
371461,Hey I have a problem with singing to my Apple id!! I forgot the trusted phone number. Is there anything to do?,371460,We're here to help. You can reach our Account Security specialist by clicking here:,account_security
371464,iOS 11.0.2 is the worst thing ever. My Bluetooth connection to my speakers immediately drops when I hit play.,371462,"Let's figure this out together. Have you restarted both devices? Have you unpaired, and re-paired your speakers?",software_update_issue
371872,my App Store won’t let me download app I’ve already downloaded,371870,Which device are you using and what happens when you attempt to download from the App Store? We look forward to working with you!,general_inquiry
371876,problem with new Snapchat notifications icon on Apple Watch Series 3.,371874,We'll be glad to help. Please try powering off the Apple Watch and restarting:,general_inquiry
